x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,__target__
1.0583365770477955,-1.7495829447909297,0.06466393313739527,-1.0681777493195244,-2.739992098764753,-2.248608186043347,0.1708309217117351,-0.36816979226620955,0.7791913971416926,,4.4844457591091285,-0.09672457931599954,
,,0.4883497482547615,-1.5381201501726987,2.6365715442335116,0.09619110391736108,0.8342776771907455,-0.5190460823537092,,5.401187464647962,-2.855710114992961,0.5584550924303304,
,-0.5475476611946398,1.354081164370923,,0.1269724012242146,-0.32214605087747117,-0.9243393184489218,,1.5827180738312308,-0.9372865444725922,2.2501191481641483,-3.1412836203596974,
,0.28058340269079407,-1.0946861752670713,,,2.399193281870579,-0.8765796559876184,-1.8666601524992095,0.004887811463894609,,,,1.0
0.5097200610435271,,0.6601619376402237,-0.3518701921359501,-3.49522982926346,-1.1909054569365112,2.129247893244361,0.9789375579593522,3.163617365251127,-2.6620385738469743,2.0154696670612937,,
1.9632965775001652,0.59509104554638,-0.07110902357366711,1.76368035239495,2.3844008216251567,1.227603414208712,-0.9233663651785573,-0.4188962770515306,-2.513181661674119,,-2.447382284841689,2.072266287281174,1.0
-2.495289752093445,-0.7996006791007022,,-0.03528497226243184,0.9679354914215672,2.7351558671659086,,1.811463805710507,,4.935040375172642,,,0.0
-0.0730934142325671,-0.10924765294286001,,-0.9122981060461549,-1.3499832822245739,0.788137702781464,-0.4829072373623136,,,-0.9818376434423554,0.7284906534376534,,
2.54954940147193,-0.0854982595345737,1.6778931400004717,,2.1216821379802244,2.3248147124038,0.6835942464376492,0.33071708547206674,,2.418928876726173,-0.4748526633269565,0.16520395407529553,1.0
-1.4077235713572833,,3.440041148914827,-0.20762631437543647,1.5252381061364328,-1.8397462712623716,,1.1369480410759802,,3.1589711819340613,1.0593759805368228,-1.1071328633880106,0.0
-0.09422583802801654,0.3396512334414257,,,0.5370586893263722,1.3413364614724832,,0.8898066281721846,0.7187354519215792,1.0287193334306939,,,
,,-1.5628415074588087,-1.5363558252474823,,1.4331190318323825,-1.863312492236648,1.0134367704750007,,,-2.2625550180379763,1.1030691315216568,1.0
-0.6596725612519141,0.8146412344871392,,,0.7852346148543541,0.5188275216345793,-0.37839586779097384,0.5059086868158084,-0.30642644605415836,1.7220021241800245,-0.47891239615426107,,
,0.015584307639341533,-0.8575155523014004,2.991849751556825,-2.3203701880466205,0.5863533752534336,-0.028053757563578943,-1.7387456102486598,2.951492245165574,-2.7306624000049657,0.24940944840337437,0.6540380698791612,1.0
-0.9241420579722261,,,-1.0922040083747095,-0.5852149881126858,0.9244375462897547,-0.936901922548429,1.3337505863239238,0.8959812090963009,,0.5359731205496163,-1.7196560450639313,
,-2.0112301572475437,,0.29760109891795505,,,-1.2361039673530752,0.11104861706486205,,1.238978861343139,1.8408341179521264,,0.0
0.3524197535894018,-0.6098100778087568,,,-3.388557091407188,0.9606186195463318,,-1.0757155897044595,,,2.2214351434130437,-0.5739366380239617,0.0
0.6134049300253688,0.09651064480035453,2.626248123330607,1.463244830119541,,-3.419126042225084,-0.4374464141074999,1.4093404616956269,2.685075546380772,-1.574741505499673,3.2507027655349674,1.1600395451854508,0.0
-0.40569105619670287,,1.4174049910416089,,0.9047802484108562,,-1.0959388235217395,2.265122810061319,1.6597360678876485,,,,0.0
0.5335069719528137,-0.4218609841025035,1.402896939802494,-0.6750791642905365,,-1.2416180407698618,,0.16206506408134905,0.03512774455089496,0.03159936299599497,1.3852810791530312,0.5564546769343619,
,1.3584852038353634,0.6718499989154837,0.18750629103320735,,,,1.6111617827505285,-0.12593363659547463,0.19375412395495223,0.5671572588133037,1.5597845458489143,1.0
,0.7433677610943058,1.7322918134380663,0.1421891722463166,-1.0111135753424136,0.37106255238274066,-0.17736635679985702,,0.11471995619024611,,,,
-0.22375006977415568,,-0.5717614738596726,,1.0931100318679263,1.7400384968182023,1.1393870273957967,-0.5153314249841322,-0.024660796321442024,2.5024363139435155,,1.2590756412263193,1.0
-1.1352675414026365,0.13360447736741096,2.1766036639232818,0.7102767492199821,,,0.8087340495823252,0.3930202004482286,2.6336385177377117,-0.4361563930046093,,-0.3276792702258047,0.0
-3.3758175922062406,,1.0016774467023963,,,-1.2461695851941945,0.7795419835054177,,-0.9719632921979289,1.5551055877138915,1.272219021791106,-4.385655408781484,0.0
-0.13274557290794387,2.0773974007014,,-0.7667890187402602,0.8022802957395343,,1.5634480058498181,,,2.5905095855353695,-1.0238291057812037,,0.0
-0.027949790863690094,-0.0224852751814869,-1.3984807496567744,-1.2557548141932575,-0.5596974091172189,0.06925637981121169,-0.9022730680376806,-0.9133285036839116,,0.06773474032973807,,,1.0
2.832572152001209,-1.6714654354698124,-2.6395526239300304,-0.6199147514267288,1.528110880639432,0.1471344982080196,,-0.32690982099678656,-0.6528782355349798,,-0.07848481580701172,0.7595236335147199,1.0
1.6248236270582754,0.3858235085900395,1.3639473924773324,0.097324185731033,-2.1208888122856067,-0.267824686713538,,0.6621752827311893,,,1.5766325634626264,,1.0
-0.2585841253015224,-0.8352224268705573,-1.2876354430213235,-1.129644916000675,0.87761707466609,-1.252223484842005,-0.36315473293167316,-0.5950449982037453,,,0.22483392587084186,-0.4488844071846553,
0.9519705214739387,1.1176015036660905,1.9617186736733534,-0.34250166337591115,1.8786396944794468,3.0653025646794942,0.4035846747138576,-1.4816436779057807,-0.9868209201661542,4.522237710332869,,0.6390517647525675,1.0
,,0.2163612271419766,,,,,-1.6738514972418543,-3.5251943735646027,,-2.5130751457149416,,0.0
,,,,,-1.285555063625479,0.6878562056247081,,-0.1492561089430524,0.6656623758500484,1.3483169510389927,0.5925636389363267,1.0
-0.9554834391019713,-0.17180725468910613,-0.02307540380865203,-1.0610702134850727,-1.744498721465596,0.4468524053254628,,0.7039903185024169,1.4547963513929472,-0.9039785226862381,0.6471926796913383,-0.9368889874295172,0.0
3.354564867436835,-2.2575191448970373,,,2.409320761360364,,,,-0.8129419657156767,-1.441982274899514,-0.8131389203320882,-0.1286827703498945,1.0
-0.0746307247118917,-0.010304436955909059,-0.465575966612644,,-1.6399830294281288,1.0807708466449384,,0.9934051842311709,-0.0487891072113682,-1.293833466379861,,-0.891776193260591,0.0
-0.1649843479938119,0.09400327195893993,0.4885647627828922,0.7374389350651447,,-3.0043439351766135,,-0.08208773530916041,,,,,0.0
2.7428792530881942,0.5356252125570091,0.5872985451716115,,2.3684095921793213,2.1947439282966217,0.30922996868048935,-1.068537342414124,-2.137943303080188,0.9328722714887436,-0.32582096967342533,-0.30022823985218916,1.0
-1.2531498033721549,0.9220615014540172,-1.7333828498813255,,1.4098868944325278,-0.6557546548649091,-0.44825768864741283,-1.8268530606819642,-2.4841908849326275,2.0913402041082274,-2.722183824769924,1.7969675428631273,0.0
-1.3888447136481692,,1.1825902125569323,,,,-1.4963192461507135,,,,1.4616797945164886,,0.0
0.5566637210514342,,,0.05123445843984427,-0.6245851188604827,-0.1559514085970699,-0.029073044796950036,0.39063554084361257,1.3262209550101902,,-1.5852237456046454,2.508013146220687,1.0
-0.16549149937933194,,,,-1.2097264264920458,-0.6555427048664282,,0.16218196292521328,-0.762722888110811,-0.056014955519413934,1.0270744743605942,0.6056610716888177,
3.1265456023415865,,,-2.8961176514610316,4.18217808876727,,1.232398956813141,0.007463248911869836,-4.232833896104303,4.622929554798946,-1.8161259343032596,0.7745495978168977,
-0.07739617846601576,-0.3447115353506448,-0.5082141440195711,0.19332974099871425,,,-0.5655735660558077,,-1.0677213709817241,,-2.062565131625578,0.40413302730266154,
-1.4985656023721279,,0.5934440799314504,-0.23480888105720427,0.8544759226711918,1.1572417599323752,-1.1980751902967464,0.7517636413098814,0.4560440077871608,1.2522685331661392,-0.4528898453494714,-2.375263815662408,
1.1099748464408397,,-1.1760868470875434,,-1.6453442965127878,0.18284591143032936,,-0.7789152831013453,0.17585280242242818,-1.660353978731742,0.06529853434351951,,1.0
,0.18026199324187342,-1.5512970947660114,,-3.49273526018345,1.4800417616801784,,0.2972847656417095,1.7227447318678264,-2.1176235237199537,0.2769972295172298,-0.6411383591879003,0.0
-1.5522831319959511,1.4321240300409301,-1.0590936457977915,,,-2.320852516707385,1.0701866398953426,0.46026849762467303,,-4.2468556140587586,,-1.493542688015414,0.0
,0.39196492828144597,-0.169557174585247,0.8159652728024096,-1.161731734510738,0.1823438689214414,,,-0.6432076043605484,,-1.395093510821176,1.8567741653803023,
-2.0638379738545813,-1.0617120830726812,2.668936040521028,-0.37988283901682945,-0.022064388066533214,-4.157823368736911,,-2.4877989628023514,1.631915614438051,0.08616914846591839,2.988555013242416,-1.369352743035975,0.0
-1.3503994770084387,,0.274072769585489,,,-0.16901737280945528,0.33432567153952425,,,,-2.314388971861758,0.5303576672210484,
,0.45459128963962897,,0.9844584435510556,0.4406951872326563,1.3381449864424653,1.11681117535461,-0.6609732764357881,0.772976357275293,-1.26467605352429,-2.0245664677452364,0.7311167847862996,
