x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,__target__
0.46355970985093675,,,,1.2700647523182587,0.5797223054639624,0.3976915007371127,-0.3572822056429485,0.6189179310940575,-0.07825159458963345,2.249686847919833,,140.55917178194358
,0.7612641183232343,,0.2964832245292227,0.45093771427465146,,,,,-0.5204257011192521,-1.7443266253599286,0.28143291390343556,
-0.7593797586843221,-0.5247433397276035,1.0206136096831133,0.5540578272124091,1.3253384844974956,0.0467404851532594,,-0.9633890972579904,-0.3804974539829458,-0.9403199349962605,-0.9104444675659734,-0.42543768343790866,13.284449714289186
-1.512556179830505,0.06410814330311441,-0.0612199378426598,-1.0829993887293898,-0.8150891125854233,-1.548443152748933,-1.2509464192935869,0.37352841553701516,-1.0346178018947747,,0.29023976516451727,-0.12484703144389464,-264.6059782983533
0.4766781884832207,,-1.1264888254770495,,0.31887133972828313,1.0972667974687351,-0.6012977141762332,,-0.45727997644732016,,,-0.8825783065762739,-117.59360473173771
-1.63004551904469,,-0.3077631893252274,,,-1.4067199347142108,1.0764213154562128,1.058828226226242,-0.8234679855649525,1.700497380853914,0.3437559614311431,-0.37205321974696354,101.44151814779411
0.3783746072793134,-2.7621424924296365,1.1161113624398429,1.6545653709613226,-0.914682415686694,2.146884709124919,0.058402610323543096,1.9725719208019143,-0.8787159028106817,1.2999582400008418,,1.2478676256987098,-177.5506140339488
-0.19684555650135727,,-1.1933701618073407,0.2601450551672763,1.8069977296708248,,0.9970797909580156,0.2457042717187358,-0.05042725826637084,0.7297529464071254,,2.5109150586717437,191.66701885799196
-1.4059221764916048,2.311464258289257,-0.15839163338235568,-0.1396797797914107,,1.0824634711521346,-1.4510640014746952,,-1.333910875230777,,-1.7738096396811747,0.48561194618704484,-92.14900016550858
,-0.6543256522871304,,-1.3056710116416224,0.29825720830896113,1.6607830785323676,0.7645697189199455,,,0.6061103396362844,,,-10.255370646949064
-1.2554272183458584,0.9381636712741442,-1.2547203071128548,0.24143962884169234,,0.7565021430525523,1.1178867334508418,0.12482364638584453,-0.4475008761926458,-0.2742420888635259,1.7418121884722342,-0.4683462595582319,54.173366691703926
,1.069327343131297,-1.2126678519691891,,1.0945888630823037,-0.8082973549602341,0.0695399790318798,,0.09400805629820329,,-2.374330447599414,,77.26561996103203
-0.15101929927246296,,1.009957369245943,,,0.2893126497113102,0.503775134892473,-0.3897815380167316,1.7246673064465856,,,0.1879108133741845,169.96579566234078
1.182608865873133,-0.6609973785697008,-0.43402180448386923,0.05263325673590779,,0.49670160115882445,-0.5224273581678583,-0.08175719948125297,0.4601307599467383,-1.245017143909827,-0.6584243904320684,-1.2569301176839263,-127.84870378607722
-0.28426165391788677,-0.41235523638592136,-0.6980669395636352,-1.0290720846167267,0.5879295951455561,-1.7690965446308715,-1.222778908039116,0.11506624704569181,-1.1514476861125065,0.6459432047885942,-0.5829301056127938,,-271.95166661893023
-1.1640555178104348,,0.7855450349133254,-0.4080113094122715,-1.0577809052142475,-0.016597894600015525,,-0.5960734944874277,,-0.04775088126011583,-0.31161158214246715,-0.19742450838768688,
0.8345006818183888,0.6518614567745247,,,,1.0026823583639257,,,-0.9157673364824569,-0.8640164683550015,0.8933898099698955,0.8930464552726834,215.64935124763474
,,,-1.1692263998117867,-1.7474036977160388,-0.17634880706574688,,-2.55594018003276,,0.24952448217281537,-0.45286658559064635,-0.8415156800272685,53.946845950182116
,1.1552049695635915,,-0.05130290360167021,-0.14287591427052315,0.9116265021735691,,1.7195622193731155,-0.19634580756850387,0.4375087762939231,-0.2778426540795161,-0.3147170078821016,93.49451943179618
-0.2919515025119729,,1.0118555125142048,0.8612048514611425,0.05743140007210443,0.7042650546180032,-0.7589325764873713,-2.274658863373791,0.566439380822361,-1.085981295693553,,-1.4898383357186264,-99.0888040858571
1.219143472885551,,2.1205095057878824,,,,0.1628874073177904,,,,-0.12503828148938928,-0.7782019779742593,
0.9393514911503447,-1.4828925320343378,2.5191434334297242,-0.4042747302000466,0.9317643799183694,0.01753108117436856,-1.7462493176742557,0.5434770599237617,0.6194507456756908,-0.28057663142460765,-0.645648145434979,0.32445568344328635,-143.0870035510064
,0.10595056023209774,1.5030184762850023,,,,-0.26829745217886636,-0.14132779659364608,0.8461728112374115,-0.6404735123540951,,0.7985753230316147,146.74420925699758
0.16865017951578168,0.282084112263196,-1.8025315465481209,,-0.8061371069666762,2.2976536303378667,0.06692490981071317,-0.786694449868848,-0.6078967647256566,2.0960970798823535,0.8797075838634935,,-6.897053991210432
0.2516671814304441,-0.09049975375318457,0.3734909632131598,,-0.12704880727943607,-0.5560810698037282,,-1.391298337766787,0.05823983413567813,0.9164143371839416,-1.3672310114682087,,-39.658213879875404
-0.7939460995852923,,0.37270548699905914,0.3497533763034803,0.7595810093346527,-0.5588167127261114,,-0.35699106526503793,,,-1.7097246623456521,0.7787825448386709,-38.0106067988569
0.23298335849974983,-0.23090514607062862,,0.009380252529427266,2.1854221778558744,1.6736704998786838,-0.793546964363819,,-1.792760933324773,-1.4484157253887284,0.5501194642997626,-0.20549691327867295,-235.98912011825436
,-0.054403179941272396,-0.8425906831447321,,-0.6308875921880079,-0.41511161342575303,-0.11006908258741717,1.2723635662049593,-0.3871545098081594,-0.937594207970287,-0.6068744913537556,-0.201348046368334,-160.9169868777444
,,0.24972450668557852,,0.20129803933344187,,,,,-1.2191700070583278,0.7598166301789955,1.5456837718224044,
0.32814702150309943,-1.8540296381434915,0.23484878441057971,,,0.5628048654060077,,0.06304529662400078,-0.33003446446409046,1.0036536541962398,0.21531570365628183,0.25464370450952994,-120.86795129684478
-0.5307700946278823,-0.7724199746951204,-1.0418972535401887,-1.1968064046602027,-0.47407441690055013,-0.7731209927028053,-1.0439667120606646,,-0.7338712425466791,-0.7682951141373019,1.3426860118592794,0.0027343649678373194,
,,0.7562215649647351,,0.3114358782865486,,0.6545867855963978,1.039921035498849,0.224029150288727,0.36613591414305585,0.8619611480074375,-0.12185276399868704,182.48085627270802
0.4248010428031259,0.9135054835995078,-0.6988224523750899,,1.1785954763808106,,0.25554196785886957,,-0.16412902313209554,-0.7585115225390326,-0.5537965268617788,-0.07424105148695632,
